Gene1,Gene2,Correlation
283349,162466,0.8553004803786732
283349,11240,0.8577582111246941
283349,54210,0.8887482675879356
283349,9750,0.9043413670348581
283349,1955,0.9318450506624579
283349,6778,0.8608004396869052
283349,54918,0.888250830151456
283349,8338,0.8538486197109278
283349,7295,0.8725724330893965
283349,7090,0.9359389517116924
283349,257106,0.857361864937353
283349,8843,0.8674499462572224
283349,81628,0.9120653012005839
283349,22904,0.9117145303103803
283349,9103,0.8533923509778687
283349,1084,0.9086122125607685
283349,26578,0.8849124526778271
283349,552891,0.9384484034275539
283349,89846,0.8785096094826029
283349,8125,0.9439269246133458
283349,23258,0.960785811088824
283349,26234,0.9435617186602487
283349,25801,0.911421603292203
283349,338442,0.8931002429048128
283349,83931,0.9439940281989888
283349,144423,0.9547011688098003
7295,7305,0.8597086301700975
7295,5552,0.8890195401184184
7295,3936,0.8530715927918466
7295,10094,0.8506120080579368
7295,2771,0.8667715340047737
7295,2217,0.855159729699458
7295,4814,0.8759161982129349
7295,290,0.9090432309591092
7295,5093,0.862996558677557
7295,10487,0.9010939866274121
7295,533,0.8811721072665889
7295,140885,0.8665446114299721
7295,103910,0.8615754568806454
7295,1955,0.8662369814824474
7295,54918,0.8898072158439788
7295,829,0.8595028021845047
7295,7090,0.8695063281273805
7295,81628,0.8785202405550759
7295,389541,0.8758697676370018
7295,22904,0.8900761674906291
7295,9103,0.8691335404060865
7295,152007,0.8597514599434165
7295,1084,0.884029016994601
7295,26578,0.8692436566725932
7295,552891,0.9013598902780058
7295,6195,0.893280581696985
7295,8125,0.9365010101059684
7295,26234,0.8961667588892458
7295,23569,0.8964080679653389
7295,25801,0.8860382525382927
7295,338442,0.8516192878522258
7295,83931,0.8683515716591307
7295,144423,0.9150780062401118
7295,80301,0.9141703215464448
7090,5997,0.8586281933185317
7090,5552,0.9199398856638462
7090,3936,0.8543976015782829
7090,723790,0.8727608151646529
7090,8337,0.8713360438002904
7090,7127,0.8598582035678066
7090,7846,0.9201059306642784
7090,2771,0.8569071978467937
7090,8031,0.9143449637831381
7090,4814,0.9261616969561998
7090,290,0.8734690474731698
7090,2752,0.9452681980797465
7090,5093,0.8906832119768132
7090,240,0.8560449795729387
7090,5777,0.8639531229516693
7090,677,0.9178544734044166
7090,64581,0.8975035905706782
7090,10487,0.8653267949030554
7090,9802,0.8778496978674968
7090,8349,0.8743494275016205
7090,57580,0.8705798461253293
7090,271,0.9272446371977987
7090,10957,0.8661025341172628
7090,533,0.8818654843451037
7090,8826,0.8549826515188952
7090,7462,0.8555829685395127
7090,2885,0.8763916325695669
7090,53917,0.8580466443652157
7090,54210,0.9365454385025195
7090,1955,0.9357243554393357
7090,6778,0.8859736380108342
7090,5175,0.8610432793555963
7090,54918,0.89934446094043
7090,8338,0.8663610780214848
7090,8843,0.8980076835165689
7090,81628,0.8873533598446784
7090,22904,0.9155650103401461
7090,9103,0.9068841215118405
7090,9111,0.850308122929493
7090,1084,0.9146405862636288
7090,26578,0.8621928163143483
7090,552891,0.9042221719488034
7090,8125,0.9377658634373414
7090,23258,0.9594044545038887
7090,26234,0.9399634396443115
7090,5878,0.8642895979846388
7090,23569,0.853537029483837
7090,25801,0.8882195460506412
7090,338442,0.9138482101517749
7090,83931,0.9374702363233204
7090,144423,0.9526844224309002
7090,80301,0.8808839090640137
81628,5880,0.8892991743673132
81628,8031,0.8778430272857134
81628,64333,0.9027296102351848
81628,10487,0.8746662365104084
81628,57580,0.9344803557134104
81628,57153,0.8747679582262685
81628,7456,0.9029754541194263
81628,162466,0.8725482531849355
81628,1955,0.8532657539968064
81628,3927,0.9183462230603523
81628,257106,0.9386356232435835
81628,5829,0.8719391570666438
81628,22904,0.9181432499388029
81628,1084,0.9262611214384661
81628,26578,0.8902240405943997
81628,552891,0.8736893852613161
81628,6195,0.9103104069914169
81628,89846,0.9387741488476207
81628,8125,0.914800535792789
81628,23258,0.8719632582159904
81628,26234,0.8866781866462382
81628,25801,0.8654292457482802
81628,83931,0.9318949056506693
81628,144423,0.9042646305342511
81628,80301,0.867455782470348
22904,5552,0.8644721632887309
22904,3936,0.8704796504822234
22904,290,0.8619166620535202
22904,2752,0.8525248691162953
22904,240,0.864869845544874
22904,10487,0.9069084267379439
22904,57580,0.8689175923283065
22904,8291,0.9085176349298595
22904,604,0.8531026788288935
22904,8826,0.8798559156809914
22904,11240,0.9173541819563424
22904,140885,0.8635559158664212
22904,9750,0.8515327910263972
22904,1955,0.8696217776788722
22904,8972,0.8609317525653277
22904,54918,0.8526108367757412
22904,829,0.8727583080767374
22904,257106,0.8894172408652364
22904,9103,0.9082710396979298
22904,1084,0.9143006454625356
22904,26578,0.8969542326663867
22904,552891,0.9440386963629006
22904,6195,0.8847286042936838
22904,89846,0.8605688898076465
22904,8125,0.9152276235044934
22904,23258,0.890275892087765
22904,26234,0.9346357882578707
22904,23569,0.8580128735756064
22904,25801,0.9499812946178443
22904,83931,0.8936512101097858
22904,144423,0.9458217257140271
22904,80301,0.8939698435102156
9103,5552,0.9012468359396446
9103,3936,0.9221274284094899
9103,10094,0.854095764967199
9103,7846,0.8726156106139364
9103,2771,0.8690572112959641
9103,290,0.9011240015406305
9103,2752,0.8740594860383252
9103,5093,0.8527320735504199
9103,240,0.936988482215088
9103,5777,0.9203238886404959
9103,677,0.876224974312646
9103,10487,0.9177260809151614
9103,9473,0.8933112682729892
9103,533,0.8586251156693603
9103,4615,0.9217246956085355
9103,8291,0.9170787525574506
9103,604,0.8784381086409433
9103,8826,0.9060391411058124
9103,7462,0.9082775188435183
9103,11240,0.9038237146018234
9103,2885,0.9073905737145433
9103,140885,0.9207060062383986
9103,7094,0.8662557376142587
9103,53917,0.8688997480012259
9103,1955,0.8901045798725691
9103,5175,0.8612210160229721
9103,54918,0.903946825506411
9103,829,0.9109321836832168
9103,152007,0.8647320075352243
9103,1084,0.8711749800859402
9103,26578,0.9011296983232113
9103,552891,0.9056254349341223
9103,6195,0.8509146207240267
9103,8125,0.9014036792721599
9103,23258,0.8672993638560121
9103,2787,0.8560684963377427
9103,26234,0.948538185645711
9103,23569,0.8551547930366498
9103,25801,0.9322051713790444
9103,83931,0.8671817064893921
9103,144423,0.9307815164994592
9103,80301,0.927879998207611
9111,8519,0.8553265340177504
9111,8743,0.8664730923043238
9111,8349,0.8519848124992332
9111,4600,0.9103374909889158
9111,3557,0.9048057497921899
9111,51246,0.9459847389937032
9111,3304,0.865839960573022
9111,53917,0.8863204235824647
9111,23347,0.9137671628985771
9111,3428,0.8660518715327652
9111,1084,0.893388349279163
9111,23258,0.8638729429879444
1084,8031,0.8864940468917097
1084,4814,0.8503440075404416
1084,55196,0.8521793726172568
1084,162466,0.8904495613499995
1084,53917,0.878309445887073
1084,389541,0.8918047327384988
1084,552891,0.8994741182564944
1084,6195,0.8612071699702153
1084,89846,0.8917355133217207
1084,8125,0.9088608192720486
1084,23258,0.8928771073535754
1084,26234,0.8921776461464789
1084,25801,0.8965139912054032
1084,338442,0.8809756283815042
1084,83931,0.9430980200659361
1084,144423,0.9118896155459421
1084,80301,0.903022711926684
26578,5552,0.9051197146901767
26578,3936,0.9422004803496928
26578,290,0.854351402494931
26578,5788,0.9076976973049155
26578,2752,0.856939778069661
26578,5093,0.8664216811791832
26578,10487,0.9522021311403637
26578,57580,0.9091549631740726
26578,8291,0.8579009225517277
26578,8826,0.9495172362539905
26578,7462,0.8748405434686822
26578,11240,0.8688770729705603
26578,102465513,0.8850448009048772
26578,140885,0.8745404584216788
26578,7094,0.910295331805123
26578,10109,0.8981770599473756
26578,1955,0.8982900561495138
26578,54918,0.9053225364574824
26578,3927,0.9323208392613765
26578,829,0.8814147009429261
26578,257106,0.9227204992377471
26578,23218,0.8580978272066765
26578,5829,0.8550213817440573
26578,152007,0.8582829946596189
26578,552891,0.9174797473052798
26578,6195,0.901529700846437
26578,8125,0.9137660780838095
26578,26234,0.9407920124841385
26578,5878,0.8606866357272818
26578,25801,0.9171302332143472
26578,83931,0.870914396564702
26578,144423,0.9153490212437364
26578,80301,0.8689643903099126
552891,5552,0.9095198874394651
552891,3936,0.8702145425496223
552891,7846,0.8596964174314685
552891,8031,0.8607419274188274
552891,5788,0.8618285331863371
552891,2752,0.8658818510167392
552891,240,0.8716434195212078
552891,10487,0.9080832333700217
552891,8291,0.88226776967424
552891,8826,0.882521130233156
552891,11240,0.9204237595943915
552891,140885,0.8770258314882585
552891,9750,0.8655113165478452
552891,1955,0.8881864093434756
552891,8972,0.865189277056827
552891,54918,0.8986620925265026
552891,829,0.8836996772403565
552891,6195,0.8663175167593223
552891,8125,0.922512232258854
552891,23258,0.8919303997586464
552891,26234,0.9514353771374084
552891,25801,0.9768477428485071
552891,338442,0.8601097137191569
552891,83931,0.8916913448976695
552891,144423,0.9588833261360108
552891,80301,0.8840580534569948
6195,3936,0.8503348274697301
6195,5880,0.9291064024361265
6195,64333,0.8537064727826328
6195,10487,0.9021789406115003
6195,57580,0.8536688734673521
6195,11240,0.856385915603611
6195,7094,0.8784860667704323
6195,10109,0.8693753477422651
6195,3927,0.8915815668468716
6195,829,0.8622582367150048
6195,257106,0.9157010840611022
6195,23218,0.8641939118553891
6195,5829,0.8675204091560664
6195,152007,0.8518517567378071
6195,89846,0.8514331108664669
6195,8125,0.8749754555384821
6195,25801,0.8854087468887606
6195,144423,0.8605412574275336
6195,80301,0.8936627031825376
89846,5880,0.8609824772830716
89846,64333,0.8797377147676079
89846,57580,0.8713956334543637
89846,57153,0.9023577197723426
89846,7456,0.8947442787391056
89846,162466,0.8642377999292739
89846,9750,0.8593769903746067
89846,257106,0.861913651982229
89846,83931,0.8731642962140016
8125,5552,0.913915925319302
8125,3936,0.8838301793316857
8125,7846,0.8595456526903001
8125,2771,0.8833948719401101
8125,2217,0.8608209202126906
8125,8031,0.9157045767165125
8125,4814,0.9223369972411384
8125,290,0.9077649255659422
8125,2752,0.8865368107475468
8125,5093,0.9155536195467812
8125,240,0.8616193321009981
8125,5777,0.8638866503057036
8125,677,0.8593436501278796
8125,10487,0.9276111963594703
8125,9802,0.8728595654255862
8125,57580,0.8837451043865624
8125,1116,0.8527466237612449
8125,271,0.8835944651492756
8125,533,0.8960079447692503
8125,8826,0.8766395515230412
8125,7462,0.8717517676036912
8125,162466,0.8581256198807045
8125,11240,0.8783386572889461
8125,2885,0.8938928224819734
8125,140885,0.8801031583694442
8125,54210,0.8819349398862562
8125,1955,0.9376356568364123
8125,6778,0.9086417453553761
8125,5175,0.8865300900856736
8125,54918,0.9247354037437816
8125,3927,0.8768256940920013
8125,829,0.8743786644288869
8125,257106,0.8680262650000024
8125,8843,0.8540123709444319
8125,389541,0.8784825473368312
8125,23258,0.9223389800066484
8125,26234,0.9410134705785935
8125,5878,0.8607350768501892
8125,23569,0.8833265095338753
8125,25801,0.9165669555283749
8125,338442,0.8771878377415887
8125,83931,0.9520477441709702
8125,144423,0.9664445327575163
8125,80301,0.9120102203070318
23258,5997,0.8662965687478955
23258,5552,0.9153193451769583
23258,723790,0.8804681299765296
23258,8337,0.8797476397182694
23258,7127,0.8898973677633958
23258,7846,0.9151195721306394
23258,8031,0.9307884919218564
23258,4814,0.9289268841694748
23258,2752,0.926744588541942
23258,5093,0.8846655107509768
23258,677,0.9038249721873911
23258,64581,0.9013981602462049
23258,10487,0.8552550525515895
23258,9802,0.8836291234493953
23258,8349,0.8752380392567845
23258,57580,0.8603091105216658
23258,271,0.9203746122409907
23258,10957,0.8956287160933566
23258,533,0.8589740606685266
23258,2533,0.8836288072030575
23258,55196,0.8911762285411673
23258,23347,0.8682740917216923
23258,54210,0.9319013876984267
23258,9750,0.856789540637731
23258,1955,0.943770189285955
23258,6778,0.8663155638737667
23258,5175,0.8634531933975836
23258,54918,0.8963713235470688
23258,8338,0.8757297393725328
23258,8843,0.8939283718066681
23258,26234,0.9348620081233757
23258,5878,0.8572839825854279
23258,25801,0.8717351057858422
23258,338442,0.9164245020378322
23258,83931,0.9250558543888
23258,144423,0.9494252472326684
26234,5552,0.9437422814841623
26234,3936,0.9415939816654939
26234,7846,0.9002735786216645
26234,2771,0.8817496179993611
26234,8031,0.895419957000925
26234,4814,0.8844827621459395
26234,290,0.9014023270505527
26234,5788,0.8712841319437913
26234,2752,0.9081275287898349
26234,5093,0.9077721060974807
26234,240,0.8799007111627898
26234,5777,0.8722196855816322
26234,677,0.8997394168218295
26234,64581,0.8694140529394417
26234,10487,0.9513660114839086
26234,9802,0.8706136347537256
26234,9473,0.8779231123464524
26234,57580,0.8754300334662865
26234,271,0.8561324809544418
26234,533,0.874705460142203
26234,4615,0.9050818338421567
26234,8291,0.8887527937146258
26234,604,0.8689327403377894
26234,8826,0.937689936551113
26234,7462,0.8714313023714265
26234,11240,0.9130159180778056
26234,2885,0.89692211366331
26234,140885,0.9186806287138678
26234,7094,0.8679371205166198
26234,54210,0.8721017804140206
26234,1955,0.9496679086143264
26234,6778,0.8528650292601443
26234,5175,0.8789149417687517
26234,54918,0.947084382702058
26234,3927,0.8775443164777615
26234,829,0.9207908442395653
26234,257106,0.8729366185609743
26234,8843,0.8713678337126208
26234,7009,0.8599766861002243
26234,152007,0.8505561841789556
26234,5878,0.8708906152295842
26234,23569,0.8683432644038583
26234,25801,0.9524112867380179
26234,338442,0.8882818619553616
26234,83931,0.9050030343068829
26234,144423,0.9688281473085878
26234,80301,0.9172804624217709
25801,5552,0.8789591371333623
25801,3936,0.8917477255546963
25801,290,0.8656015464124679
25801,240,0.9206816560714052
25801,5777,0.8769161072981597
25801,10487,0.9320993794085389
25801,8291,0.9413975957883188
25801,604,0.8934348277007443
25801,8826,0.8977023720378718
25801,7462,0.8537494677939313
25801,11240,0.9560971380254412
25801,2885,0.857522139798782
25801,140885,0.9115793009981724
25801,306,0.8803078573260136
25801,9750,0.8582219832208692
25801,1955,0.8835425618458851
25801,8972,0.9143353605991816
25801,54918,0.8892930430049153
25801,829,0.9271917363335731
25801,257106,0.8553234746050502
25801,23569,0.8602325203267468
25801,83931,0.8789406178441819
25801,144423,0.9501189997211085
25801,80301,0.9060876047823255
83931,5552,0.8571661943578079
83931,723790,0.8582147617396585
83931,8337,0.8570436935611048
83931,8031,0.9455710624610358
83931,4814,0.907271527338459
83931,2752,0.8530681592380555
83931,5093,0.8638315290037871
83931,5777,0.8503105878360925
83931,10487,0.8641596924119602
83931,57580,0.9152660044104903
83931,1116,0.8919500006434525
83931,271,0.8831737337662586
83931,57153,0.8742738243728981
83931,55196,0.8836415057939345
83931,7462,0.8687810992997541
83931,162466,0.9130827925789815
83931,54210,0.8766174359400555
83931,9750,0.8607224609852625
83931,1955,0.9006446957281179
83931,6778,0.9188033321494118
83931,54918,0.8636265873268473
83931,8338,0.8550047723616502
83931,3927,0.8749963149973561
83931,257106,0.8634863715926716
83931,8843,0.862266507653048
83931,389541,0.891439062123129
83931,338442,0.8998418866558009
83931,144423,0.9443392061470394
83931,80301,0.8762941514248712
144423,5552,0.9323023456408087
144423,3936,0.9039966879749508
144423,723790,0.8556251459634824
144423,8337,0.8549682829621806
144423,7846,0.9050583075820968
144423,2771,0.8666814338088482
144423,2217,0.854385573827409
144423,8031,0.9202135398085582
144423,4814,0.9213849906824615
144423,290,0.9112069428211986
144423,5788,0.854788657630241
144423,2752,0.9107808940224562
144423,5093,0.8897291650632152
144423,240,0.8921999222083228
144423,5777,0.8723159658148071
144423,677,0.8886021420749064
144423,64581,0.8552499200853493
144423,10487,0.9297632765677263
144423,9802,0.8824560771927481
144423,57580,0.8951389367672435
144423,271,0.9051804665207992
144423,533,0.8943024707835444
144423,8291,0.8705766001853649
144423,8826,0.9097808610238172
144423,7462,0.8795498688190156
144423,11240,0.9172897045347619
144423,2885,0.8931517707194674
144423,140885,0.9101751076565765
144423,54210,0.8984602204905365
144423,9750,0.8513435526118006
144423,1955,0.9462802247121783
144423,6778,0.8922217574578721
144423,5175,0.8869518702768301
144423,54918,0.9256716313283792
144423,3927,0.8665194078069
144423,829,0.8639833129105865
144423,8843,0.8669414200847259
144423,5878,0.8683408942628483
144423,23569,0.8631537841595893
144423,338442,0.8941411620791099
144423,80301,0.9059526285566807
80301,7305,0.8909061209673542
80301,5552,0.8843762833376859
80301,3936,0.8830283892806262
80301,11337,0.8794478561277513
80301,10094,0.8731415991566488
80301,2771,0.8968754858365374
80301,2217,0.8772582222620869
80301,4814,0.8725460853375362
80301,290,0.8746319426139997
80301,5093,0.8656686025628421
80301,240,0.873876190614399
80301,5777,0.8948698537434904
80301,10487,0.9047215258220428
80301,9473,0.9006904727164189
80301,533,0.8962165923649398
80301,4615,0.8816157290690816
80301,8291,0.8522977189429618
80301,7462,0.871096836972648
80301,11240,0.8653711980675366
80301,2885,0.8900216293297936
80301,140885,0.880274364617862
80301,53917,0.8954882720335591
80301,5175,0.8619995310086626
80301,54918,0.9072025980764975
80301,10956,0.8809519920897826
80301,829,0.9163600598100607
80301,389541,0.8560293681057766
80301,152007,0.902797049497788
80301,2787,0.8694206634987728
80301,23569,0.8679289468014235
6277,2512,0.912432317278996
6277,2495,0.8535168820125292
6277,7305,0.9340218253691954
6277,6275,0.8959906031906812
6277,23406,0.9475927447196653
6277,199,0.9459565223884888
6277,11337,0.9460457295277419
6277,10094,0.8920638759828302
6277,7086,0.9163184097926375
6277,2771,0.8885867299845522
6277,2217,0.9000184735254044
6277,7439,0.8589845954013815
6277,1052,0.9005906494199851
6277,10095,0.9265265425833873
6277,387,0.8888945195231099
6277,10288,0.8869329984935319
6277,7133,0.8927675940186651
6277,533,0.8703215705227887
6277,5538,0.9239773207666753
6277,1475,0.8509094628550526
6277,112694756,0.9430961866675105
6277,427,0.8707521515114214
6277,5199,0.9194622796577808
6277,10956,0.931193071757088
6277,2280,0.9482796494093433
6277,255809,0.9098915159219195
6277,152007,0.9095170916587488
6277,2787,0.9115518236297825
6277,84106,0.87885472663684
2207,1509,0.8582021707373754
2207,706,0.8967316922098311
2207,10095,0.8603456180117643
2207,3101,0.917776036593835
2207,967,0.9117403621129192
2207,83706,0.8766841998024788
2207,255809,0.867005300711044
2207,7076,0.877716762016744
3689,1509,0.8500197075494602
3689,2268,0.8938446940155143
3689,387,0.8805370419063606
3689,3684,0.8849968360111257
3689,967,0.8739740257845742
3689,83706,0.8661531824411532
3689,375,0.8527936333439619
23406,2512,0.9251427427605352
23406,2495,0.8686471639990877
23406,7305,0.9077473046932202
23406,1520,0.8680637392669756
23406,929,0.8603996733189209
23406,2896,0.8858339251221948
23406,199,0.9529896341326908
23406,2268,0.8561855950912044
23406,11337,0.9569697898389697
23406,10094,0.9052159860044066
23406,7086,0.95832727498654
23406,2771,0.9004364855722058
23406,2217,0.9276133338752864
23406,7439,0.8707427599031851
23406,1052,0.9186160302125889
23406,10095,0.9203204138778484
23406,387,0.9131028423791263
23406,10288,0.9393950523256599
23406,7133,0.9243624134700807
23406,533,0.8856287898631524
23406,5538,0.934727398843089
23406,1475,0.8986748507475192
23406,2885,0.8621074457538922
23406,112694756,0.9407197862891216
23406,427,0.9309816258796653
23406,5175,0.8839309396249724
23406,5199,0.96231655849244
23406,10956,0.9305162060670212
23406,2280,0.9750719976736613
23406,255809,0.9358587082348696
23406,152007,0.8661486778131853
23406,2787,0.8983663948872819
23406,84106,0.9187790282055519
199,2512,0.8883797593857448
199,7305,0.8863189773041013
199,6275,0.8549219369082367
199,929,0.8783372303276247
199,2896,0.8776509031724927
199,2268,0.8629831201434899
199,11337,0.9121195498421941
199,10094,0.8869115643404512
199,7086,0.9065844227802885
199,2217,0.8698674915375868
199,1052,0.8921901273915182
199,10095,0.948897772177639
199,387,0.8937901165204718
199,10288,0.9010216903391897
199,7133,0.8557338456292078
199,5538,0.9121415802250012
199,1475,0.8666821984451873
199,112694756,0.9400639626338658
199,427,0.9040484079849634
199,5199,0.913632470977267
199,10956,0.9079944648654622
199,2280,0.9520310313690937
199,255809,0.9506968599929371
199,152007,0.8585109864636243
199,2787,0.8952270156049017
199,84106,0.9052051791476998
2268,7305,0.9049143414952023
2268,3936,0.9084584814472157
2268,10094,0.880149242026033
2268,7086,0.8840333429352476
2268,2771,0.9019432302645765
2268,1052,0.8909317381045356
2268,5341,0.8570961639106154
2268,387,0.9207328539328664
2268,10288,0.8983005934239116
2268,10487,0.8563865614233938
2268,9473,0.9160023050023194
2268,7133,0.8865159412192791
2268,533,0.8582972809505435
2268,4615,0.9064794904582183
2268,5538,0.8951870253197973
2268,2885,0.8519743687843403
2268,140885,0.8848761407775748
2268,10097,0.8531682586070438
2268,112694756,0.8500274196143057
2268,427,0.9008587245762595
2268,5175,0.8636714463764876
2268,54918,0.8615418604731825
2268,10956,0.9287736508416302
2268,2280,0.8727920325496425
2268,152007,0.939078119236569
2268,2787,0.9033252036499477
2268,5878,0.8534201302186893
7086,2512,0.8873376419553325
7086,2495,0.8753021842013172
7086,7305,0.9076336021572095
7086,1520,0.8722942887976043
7086,11337,0.9277361880752745
7086,10094,0.9004596425901215
7086,2771,0.9273418130063146
7086,2217,0.9418726937256655
7086,7439,0.8723138341001058
7086,79887,0.8518403869579281
7086,1052,0.9373671983299287
7086,10095,0.8762749713582108
7086,387,0.9306394211244218
7086,10288,0.9477843750315513
7086,9473,0.8698470370118757
7086,7133,0.9248409631514604
7086,533,0.9023719600153178
7086,4615,0.8702479709401137
7086,5538,0.9512726256278737
7086,1475,0.8760738725310849
7086,2885,0.8819450945414584
7086,140885,0.8625640981512428
7086,112694756,0.918078371712716
7086,427,0.9399527619696487
7086,5175,0.9180559865262885
7086,54918,0.8549207278060382
7086,5199,0.9243517462128501
7086,10956,0.9251787039160955
7086,2280,0.949087443474421
7086,255809,0.923453366718259
7086,152007,0.8929219690423269
7086,2787,0.9062456232596874
7086,84106,0.899803816789823
10095,2512,0.863062834338101
10095,6275,0.9010770997800722
10095,2597,0.869476060299875
10095,83442,0.88527742958038
10095,1509,0.87725774157933
10095,929,0.8986850383997239
10095,2896,0.9194025146852294
10095,11337,0.867544728525559
10095,387,0.8689328219928613
10095,10288,0.8597979871816018
10095,5538,0.8769200065744397
10095,527,0.8571115984629241
10095,967,0.8670814506091031
10095,112694756,0.9645032352498807
10095,5199,0.9080007314078987
10095,10956,0.8841476987166166
10095,2280,0.9428253530794167
10095,83706,0.9217787445243949
10095,255809,0.9500375921260893
10095,2787,0.8538313411814848
10095,84106,0.9338128994842092
10095,7076,0.8563961082195986
387,7305,0.8715801680498785
387,3936,0.8613253290103553
387,1520,0.8574851226061648
387,11337,0.8680999840896734
387,10094,0.8756856896258837
387,2771,0.9155132402835905
387,2217,0.8646812145708223
387,1052,0.9008087670784133
387,5341,0.8673031829118106
387,10288,0.9313776163909034
387,9473,0.8584239440476432
387,7133,0.9233165812374213
387,533,0.8503593561123123
387,4615,0.8611309971162684
387,5538,0.9312013469982636
387,10376,0.8713770082018454
387,10097,0.8503842874453101
387,112694756,0.8968969904366092
387,427,0.9471367780512487
387,5175,0.8758493997630372
387,5199,0.8865268247262105
387,10956,0.9076424136115692
387,7009,0.8886431103707583
387,2280,0.9278102785730508
387,255809,0.8903535519485137
387,152007,0.8944575318655217
387,2787,0.8824256409275045
387,375,0.861046014945016
387,84106,0.859073241161576
3101,5355,0.8693504437315459
3101,8724,0.8598261690964477
10288,7305,0.8640140026142216
10288,11337,0.8780519230528001
10288,10094,0.8717658803174124
10288,2771,0.8805343647440768
10288,2217,0.8733715669589264
10288,1052,0.8919538348127508
10288,9473,0.8510251039306619
10288,7133,0.8938760619981517
10288,533,0.8513433892032746
10288,4615,0.8888258519503947
10288,5538,0.937948573642026
10288,2885,0.8655076459731494
10288,140885,0.8574237143096939
10288,112694756,0.8876583993921413
10288,427,0.9363087748979311
10288,5175,0.8796436681772866
10288,5199,0.879579332814354
10288,10956,0.8943313568576325
10288,2280,0.939044982832358
10288,255809,0.911442568737207
10288,152007,0.8624193024972131
10288,2787,0.912598735301805
10288,84106,0.8798643248135941
5538,2512,0.8840382258699637
5538,7305,0.8975340820274662
5538,3936,0.8733440454905494
5538,11337,0.912702340939672
5538,10094,0.9099540973814579
5538,2771,0.920206217826717
5538,2217,0.9063317491659211
5538,1052,0.9308715778199794
5538,290,0.8734562344422663
5538,10487,0.8510789137885785
5538,9473,0.8619712830673962
5538,7133,0.8914307411750957
5538,533,0.8731530322754403
5538,4615,0.885918517836215
5538,2885,0.8753112129916851
5538,140885,0.9052626382615006
5538,112694756,0.909817058820768
5538,427,0.9243115902871323
5538,5175,0.9022689677312101
5538,54918,0.8755416185533456
5538,5199,0.8757028046584703
5538,10956,0.9125547033943406
5538,7009,0.8802062245021572
5538,2280,0.950167031591818
5538,255809,0.8995934983333186
5538,152007,0.9142486127616813
5538,2787,0.9285340215176014
967,1509,0.9003814396087324
967,1072,0.877744291979813
967,706,0.8708265560614045
967,112694756,0.8647572710049573
967,83706,0.9067076337380978
967,255809,0.8557190073392653
967,7076,0.8994597318503086
112694756,2512,0.8938198621010929
112694756,7305,0.8840719596971249
112694756,6275,0.8673235765905358
112694756,83442,0.87094848889576
112694756,1509,0.8520343962164236
112694756,929,0.8742148581269981
112694756,2896,0.8955948894648199
112694756,11337,0.9106186355515007
112694756,2771,0.8618775295859935
112694756,2217,0.8605909031555514
112694756,1052,0.8824595155307625
112694756,7133,0.8731584838999318
112694756,427,0.8549570845589196
112694756,5199,0.924992200258596
112694756,10956,0.9310128122159356
112694756,2280,0.9499308249743978
112694756,83706,0.9103536592686621
112694756,255809,0.9466518084156912
112694756,152007,0.8856778121477026
112694756,2787,0.8979596630999132
112694756,84106,0.9447054721599798
10956,2512,0.8932279815558267
10956,7305,0.962014863188755
10956,3936,0.8625204312683514
10956,11337,0.9486196862138028
10956,10094,0.9091617992236991
10956,2771,0.945000248922816
10956,2217,0.9192223863074555
10956,7439,0.8578521620171256
10956,1052,0.9144545119023351
10956,9473,0.9344589412540253
10956,7133,0.9399575042384998
10956,533,0.9084929416138372
10956,4615,0.9057824859261754
10956,10376,0.8618926831706486
10956,2885,0.874314672375993
10956,427,0.8941656327122409
10956,5175,0.8893133192984671
10956,54918,0.8645999344056208
10956,5199,0.8976920006790823
10956,7009,0.862175092127578
10956,2280,0.926060338179833
10956,255809,0.8827722030161695
10956,152007,0.9542717250832716
10956,2787,0.947740647340101
10956,5878,0.8556978439174169
10956,84106,0.8735324933772743
2280,2512,0.9187029838595356
2280,7305,0.896187442814899
2280,6275,0.8602344274025875
2280,4946,0.8636840028534533
2280,929,0.8787625253280945
2280,2896,0.9017904419273902
2280,11337,0.9354474030373489
2280,10094,0.9005045183804458
2280,2771,0.8826971365662309
2280,2217,0.8899351625754492
2280,1052,0.8952067069640526
2280,7133,0.8968334071217322
2280,1475,0.8964134277404907
2280,427,0.9174279899545629
2280,5199,0.9538090476118796
2280,255809,0.9543725886163457
2280,152007,0.8814254875013465
2280,2787,0.9085063117685138
2280,84106,0.9294675850284325
83706,83442,0.8960973173064892
83706,1509,0.885902958101115
83706,1072,0.9197546042648322
83706,7076,0.8674527557157229
255809,2512,0.8511659343777122
255809,2597,0.8611952653842233
255809,1509,0.8657922279220055
255809,929,0.9238582655165355
255809,2896,0.9328704162864735
255809,11337,0.8628980408009819
255809,79887,0.874146543233358
255809,1052,0.868338783621218
255809,1475,0.8930568358561538
255809,527,0.8702378906779632
255809,5355,0.8630674987005432
255809,427,0.8746640872061162
255809,5199,0.9227937248214781
255809,2787,0.8883790539508747
255809,84106,0.9576811509970384
152007,2512,0.8600237359654979
152007,7305,0.955984003025947
152007,5552,0.8594537943804939
152007,3936,0.9150636284444781
152007,11337,0.9133716694681245
152007,10094,0.8940382346904615
152007,2771,0.9512011969162627
152007,2217,0.9012220157618529
152007,1052,0.9039789656296751
152007,290,0.8660583200420616
152007,5093,0.8545477105541873
152007,10487,0.8903390850110312
